DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status
201320459;11/26/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        ;11/25/2020 12:00:00 AM;2030;13;1361;0; ;PARKING LOT                                 ;               ;IC
201312903;06/26/2020 12:00:00 AM;Newton     ;OTHER MISCELLANEOUS CRIME                               ;06/24/2020 12:00:00 AM;2200;13;1395;56;F;SINGLE FAMILY DWELLING                      ;               ;IC
201307804;03/09/2020 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;01/27/2020 12:00:00 AM;2140;13;1375;37;F;STREET                                      ;109;AA
201319327;11/01/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        ;10/31/2020 12:00:00 AM;2330;13;1343;0; ;STREET                                      ;               ;IC
201318104;10/08/2020 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;10/07/2020 12:00:00 AM;2110;13;1353;31;M;ALLEY                                       ;103;IC
201317341;09/21/2020 12:00:00 AM;Newton     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;09/21/2020 12:00:00 AM;1050;13;1385;59;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);200;AA
201305867;02/02/2020 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;02/02/2020 12:00:00 AM;1210;13;1385;49;F;DRIVEWAY                                    ;               ;IC
201313905;07/14/2020 12:00:00 AM;Newton     ;BURGLARY                                                ;07/13/2020 12:00:00 AM;1530;13;1353;0;M;JUNIOR HIGH SCHOOL                          ;               ;IC
201318640;10/17/2020 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;10/17/2020 12:00:00 AM;2330;13;1385;32;F;SINGLE FAMILY DWELLING                      ;400;IC
201316224;08/29/2020 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;08/29/2020 12:00:00 AM;2300;13;1347;36;F;SINGLE FAMILY DWELLING                      ;400;IC
201318581;10/17/2020 12:00:00 AM;Newton     ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;06/26/2020 12:00:00 AM;1400;13;1346;19;M;SINGLE FAMILY DWELLING                      ;               ;IC
201310065;04/28/2020 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;04/28/2020 12:00:00 AM;1145;13;1372;34;M;STREET                                      ;101;AO
